ge_Q1_P11143	0.002757	0.002757	0.002757	0.002757	0.002757	0.051961	0.002757	0.002757	0.002757	0.002757	0.002757	0.002757	0.002757	0.002757	0.002757	0.002757	0.251961	0.018627	0.002757	0.002757	0.018627	0.002757	0.002757	0.002757	0.002757	0.018627	0.002757	0.002757	0.002757	0.002757	0.002757	0.551961	0.002757	0.002757	0.002757	0.002757	0.002757	0.002757	1
ge_Q1_P31976	0.004032	0.004032	0.004032	0.004032	0.004032	0.259921	0.004032	0.004032	0.004032	0.037698	0.004032	0.004032	0.004032	0.004032	0.004032	0.004032	0.037698	0.093254	0.004032	0.004032	0.004032	0.004032	0.004032	0.004032	0.004032	0.004032	0.037698	0.004032	0.004032	0.004032	0.037698	0.371032	0.004032	0.004032	0.004032	0.004032	0.004032	0.004032	1
ge_Q1_P13667	0.001389	0.001389	0.001389	0.001389	0.001389	0.475000	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.475000	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	1
ge_Q1_P38083	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	0.983333	0.000450	0.000450	0.000450	0.000450	0.000450	0.000450	1
ge_Q1_P39709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
ge_Q1_P31523	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.308943	0.001355	0.001355	0.001355	0.642276	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	1
ge_Q1_P38809	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.143939	0.143939	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	0.143939	0.310606	0.003444	0.003444	0.003444	0.003444	0.143939	0.003444	0.003444	0.003444	0.003444	0.003444	0.003444	1
ge_Q1_P31991	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.228261	0.228261	0.103261	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	0.103261	0.003294	0.003294	0.003294	0.003294	0.228261	0.003294	0.003294	0.003294	0.003294	0.003294	0.003294	1
ge_Q1_P10904	0.003134	0.003134	0.024916	0.003134	0.003134	0.024916	0.003134	0.003134	0.003134	0.014047	0.003134	0.003134	0.003177	0.003134	0.003134	0.003134	0.133612	0.090134	0.003134	0.003134	0.003134	0.003134	0.003177	0.003134	0.003134	0.003177	0.003177	0.003134	0.003134	0.003134	0.003134	0.611873	0.003177	0.003134	0.003134	0.003134	0.003134	0.003134	1
ge_Q1_P19131	0.005643	0.005643	0.040642	0.005643	0.005643	0.099465	0.005643	0.005643	0.005643	0.099465	0.005643	0.005643	0.005643	0.005643	0.005643	0.005643	0.099465	0.158289	0.040642	0.005643	0.040642	0.005643	0.005643	0.005643	0.005643	0.005643	0.005643	0.005643	0.005643	0.005643	0.005643	0.217112	0.040642	0.005643	0.005643	0.005643	0.005643	0.005643	1
ge_Q1_P10821	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.475000	0.001389	0.001389	0.001389	0.475000	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	1
ge_Q1_P29943	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.226190	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	0.226190	0.002041	0.002041	0.002041	0.002041	0.002041	0.476190	0.002041	0.002041	0.002041	0.002041	0.002041	0.002041	1
ge_Q1_P20342	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.176744	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	0.776744	0.001292	0.001292	0.001292	0.001292	0.001292	0.001292	1
ge_Q1_P10477	0.003538	0.003538	0.114465	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.181132	0.114465	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	0.047799	0.114465	0.003538	0.003538	0.003538	0.003538	0.314465	0.003538	0.003538	0.003538	0.003538	0.003538	0.003538	1
ge_Q1_P20154	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.974359	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	0.000693	1
ge_Q1_P32171	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.057315	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.211161	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	0.057315	0.002307	0.002307	0.002307	0.002307	0.002307	0.595777	0.002307	0.002307	0.002307	0.002307	0.002307	0.002307	1
ge_Q1_P38702	0.001389	0.001389	0.001389	0.001389	0.001389	0.475000	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.475000	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	0.001389	1
ge_Q1_P28855	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.975000	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	0.000676	1
ge_Q1_P12456	0.004251	0.004251	0.004251	0.004251	0.004251	0.072016	0.004251	0.004251	0.004251	0.014873	0.004251	0.004251	0.004251	0.004251	0.004251	0.004251	0.243444	0.072016	0.004251	0.004251	0.004251	0.004251	0.014873	0.014873	0.004251	0.014873	0.014873	0.004251	0.004251	0.004251	0.004251	0.414873	0.004251	0.004251	0.004251	0.004251	0.004251	0.004251	1
ge_Q1_P11387	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
ge_Q1_P21359	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	0.308943	0.001355	0.001355	0.001355	0.001355	0.001355	0.642276	0.001355	0.001355	0.001355	0.001355	0.001355	0.001355	1
ge_Q1_P11072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
ge_Q1_P10345	0.003524	0.003524	0.176744	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	0.176744	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	0.176744	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	0.176744	0.003524	0.003524	0.003524	0.003524	0.176744	0.003524	0.003524	0.003524	0.003524	0.003524	0.003524	1
ge_Q1_P11592	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.447799	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	0.514465	0.001048	0.001048	0.001048	0.001048	0.001048	0.001048	1
